"page title","old URL","new URL","old image URL","local source","new image path","image type","match confidence","status"
"Refinancing House With Solar Panels","https://esteemenergy.com.au/refinancing-house-with-solar-panels/","/refinancing-house-with-solar-panels/","","previous verified match","/assets/blog/refinancing-house-with-solar-panels/featured.png","featured","exact","Needs original confirmation"
"how many panels in a 5kw system","https://esteemenergy.com.au/how-many-panels-in-a-5kw-system/","/how-many-panels-in-a-5kw-system/","","previous verified match","/assets/blog/how-many-panels-in-a-5kw-system/featured.jpg","featured","exact","Needs original confirmation"
"Reasons for getting Solar Panels","https://esteemenergy.com.au/reasons-for-getting-solar-panels/","/reasons-for-getting-solar-panels/","","previous verified match","/assets/blog/reasons-for-getting-solar-panels/featured.png","featured","exact","Needs original confirmation"
"How Many Panels in a 3kW Solar System? A Comprehensive Guide to Sizing and Installation","https://esteemenergy.com.au/how-many-panels-in-a-3kw-solar-system/","/how-many-panels-in-a-3kw-solar-system/","","Solar-Panel-installation.png","/assets/blog/how-many-panels-in-a-3kw-solar-system/featured.png","featured","medium/uncertain","Needs original confirmation"
"Questions To Be Asked To Solar Installers","https://esteemenergy.com.au/questions-asked-to-solar-installers/","/questions-asked-to-solar-installers/","","previous verified match","/assets/blog/questions-asked-to-solar-installers/featured.png","featured","exact","Needs original confirmation"
"how many panels for 10kw system","https://esteemenergy.com.au/how-many-panels-for-10kw-system/","/how-many-panels-for-10kw-system/","","previous verified match","/assets/blog/how-many-panels-for-10kw-system/featured.jpg","featured","exact","Needs original confirmation"
"How Long Do Solar Panels Last","https://esteemenergy.com.au/how-long-do-solar-panels-last/","/how-long-do-solar-panels-last/","","residential-solar-panel.png","/assets/blog-images/how-long-do-solar-panels-last/featured.png","featured","medium/uncertain","Replaced/local match"
"Purchasing Power Through Co-Operatives","https://esteemenergy.com.au/purchasing-power-through-co-operatives/","/purchasing-power-through-co-operatives/","","Latest-Advancement-and-Potential-Impacts-on-Solar-Technology.jpg","/assets/blog/purchasing-power-through-co-operatives/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"How Does Solar Energy Work","https://esteemenergy.com.au/how-does-solar-energy-work/","/how-does-solar-energy-work/","","Latest-Advancement-and-Potential-Impacts-on-Solar-Technology.jpg","/assets/blog-images/how-does-solar-energy-work/featured.png","featured","medium/uncertain","Replaced/local match"
"How do you connect a solar panel to a battery","https://esteemenergy.com.au/how-do-you-connect-a-solar-panel-to-a-battery/","/how-do-you-connect-a-solar-panel-to-a-battery/","","Solar-Panel-Battery.webp","/assets/blog-images/how-do-you-connect-a-solar-panel-to-a-battery/featured.jpg","featured","medium/uncertain","Replaced/local match"
"How Do Solar Panels Work With Your Electric Bill? A Complete Guide for Homeowners","https://esteemenergy.com.au/how-do-solar-panels-work-with-your-electric-bill/","/how-do-solar-panels-work-with-your-electric-bill/","","solar-water-heater-solar-panel-installed-dollar-bills-roof-white-background-3d-rendering_476612-8227.jpg","/assets/blog/how-do-solar-panels-work-with-your-electric-bill/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"How Do Solar Panels Work","https://esteemenergy.com.au/how-do-solar-panels-work/","/how-do-solar-panels-work/","","residential-solar-panel.png","/assets/blog-images/how-do-solar-panels-work/featured.jpg","featured","medium/uncertain","Replaced/local match"
"How Do Solar Inverters Work? A Complete Guide to Inverter Basics and Solar Electricity Flow","https://esteemenergy.com.au/how-do-solar-inverters-work/","/how-do-solar-inverters-work/","","Inverters-Convert-The-Energy-To-Electricity.png","/assets/blog/how-do-solar-inverters-work/featured.png","featured","medium/uncertain","Needs original confirmation"
"Process to get the best excellent solar quotes","https://esteemenergy.com.au/process-to-get-best-excellent-solar-quotes/","/process-to-get-best-excellent-solar-quotes/","","previous verified match","/assets/blog/process-to-get-best-excellent-solar-quotes/featured.png","featured","exact","Needs original confirmation"
"How Are Solar Panels Made","https://esteemenergy.com.au/how-are-solar-panels-made/","/how-are-solar-panels-made/","","residential-solar-panel.png","/assets/blog-images/how-are-solar-panels-made/featured.webp","featured","medium/uncertain","Replaced/local match"
"Power Produced by Solar Panels","https://esteemenergy.com.au/power-produced-by-solar-panels/","/power-produced-by-solar-panels/","","previous verified match","/assets/blog/power-produced-by-solar-panels/featured.png","featured","exact","Needs original confirmation"
"How Can 6.6 KW Solar Systems Be Financed?","https://esteemenergy.com.au/how-6-6-kw-solar-systems-financed/","/how-6-6-kw-solar-systems-financed/","","5-kw-Solar-System.png","/assets/blog/how-6-6-kw-solar-systems-financed/featured.png","featured","medium/uncertain","Needs original confirmation"
"Unlocking the Power of Savings: Home Battery Scheme South Australia Explained","https://esteemenergy.com.au/home-battery-scheme-south-australia/","/home-battery-scheme-south-australia/","","Solar-Panel-Battery.webp","/assets/blog/home-battery-scheme-south-australia/featured.webp","featured","medium/uncertain","Needs original confirmation"
"Perth Solar Force Reviews: What Customers Really Think About This Perth Solar Installation Company","https://esteemenergy.com.au/perth-solar-force-reviews/","/perth-solar-force-reviews/","","Solar-Panel-installation.png","/assets/blog/perth-solar-force-reviews/featured.png","featured","medium/uncertain","Needs original confirmation"
"A Comprehensive Guide to Solar Panel Rebates in Australia for 2024","https://esteemenergy.com.au/guide-solar-panel-rebates-australia/","/guide-solar-panel-rebates-australia/","","Solar-Panel-Rebates.png","/assets/blog/guide-solar-panel-rebates-australia/featured.png","featured","medium/uncertain","Needs original confirmation"
"Origin Solar Feed In Tariff","https://esteemenergy.com.au/origin-solar-feed-in-tariff/","/origin-solar-feed-in-tariff/","","What-Is-Solar-Feed-In-Tariff.jpg","/assets/blog/origin-solar-feed-in-tariff/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"Guide To Maintain Solar System","https://esteemenergy.com.au/guide-maintain-solar-system/","/guide-maintain-solar-system/","","previous verified match","/assets/blog-images/guide-maintain-solar-system/featured.png","featured","exact","Replaced/local match"
"Off Grid Solar Inverter: Powering Independent Solar Systems for a Self-Sufficient Future","https://esteemenergy.com.au/off-grid-solar-inverter/","/off-grid-solar-inverter/","","Inverters-Convert-The-Energy-To-Electricity.png","/assets/blog/off-grid-solar-inverter/featured.png","featured","medium/uncertain","Needs original confirmation"
"Expanded guide for choosing the right Solar panel system with Esteem Energy","https://esteemenergy.com.au/guide-for-choosing-the-right-solar-panel-system/","/guide-for-choosing-the-right-solar-panel-system/","","residential-solar-panel.png","/assets/blog/guide-for-choosing-the-right-solar-panel-system/featured.png","featured","medium/uncertain","Needs original confirmation"
"Most Efficient Solar Systems to Install in The Home","https://esteemenergy.com.au/most-efficient-solar-systems-install-in-home/","/most-efficient-solar-systems-install-in-home/","","previous verified match","/assets/blog/most-efficient-solar-systems-install-in-home/featured.webp","featured","exact","Needs original confirmation"
"A Beginner&#39;s Guide For Cleaning Solar Panels","https://esteemenergy.com.au/guide-cleaning-solar-panels/","/guide-cleaning-solar-panels/","","cleaning-solar-panels.png","/assets/blog-images/guide-cleaning-solar-panels/featured.jpg","featured","medium/uncertain","Replaced/local match"
"Growatt Inverter Review","https://esteemenergy.com.au/growatt-inverter-review/","/growatt-inverter-review/","","Inverters-Convert-The-Energy-To-Electricity.png","/assets/blog/growatt-inverter-review/featured.png","featured","medium/uncertain","Needs original confirmation"
"Maximizing Your Savings: The Ultimate Guide to 2026 Solar Panel Rebates","https://esteemenergy.com.au/maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates/","/maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates/","","Solar-Panel-Rebates.png","/assets/blog/maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates/featured.png","featured","medium/uncertain","Needs original confirmation"
"govt subsidies for 10kw system Australia","https://esteemenergy.com.au/govt-subsidies-for-10kw-system-australia/","/govt-subsidies-for-10kw-system-australia/","","previous verified match","/assets/blog/govt-subsidies-for-10kw-system-australia/featured.jpg","featured","exact","Needs original confirmation"
"Govt rebate solar panels","https://esteemenergy.com.au/govt-rebate-solar-panels/","/govt-rebate-solar-panels/","","Solar-Panel-Rebates.png","/assets/blog-images/govt-rebate-solar-panels/featured.jpg","featured","medium/uncertain","Replaced/local match"
"longi vs jinko solar panels","https://esteemenergy.com.au/longi-vs-jinko-solar-panels/","/longi-vs-jinko-solar-panels/","","previous verified match","/assets/blog/longi-vs-jinko-solar-panels/featured.jpg","featured","exact","Needs original confirmation"
"Unlocking Government Incentives for Installing a 6.6kW Solar System in Australia","https://esteemenergy.com.au/government-incentives-6-6-kw-solar-australia/","/government-incentives-6-6-kw-solar-australia/","","Solar-Panel-Rebates.png","/assets/blog/government-incentives-6-6-kw-solar-australia/featured.png","featured","medium/uncertain","Needs original confirmation"
"Longi Solar Panels Review","https://esteemenergy.com.au/longi-solar-panels-review/","/longi-solar-panels-review/","","residential-solar-panel.png","/assets/blog-images/longi-solar-panels-review/featured.jpg","featured","medium/uncertain","Replaced/local match"
"Why German Made Solar Panels are the Smart Choice for Australian Homeowners","https://esteemenergy.com.au/german-made-solar-panels/","/german-made-solar-panels/","","residential-solar-panel.png","/assets/blog/german-made-solar-panels/featured.png","featured","medium/uncertain","Needs original confirmation"
"The Ultimate Fronius Inverter Review: Models, Efficiency, Costs, and More","https://esteemenergy.com.au/fronius-inverter-review/","/fronius-inverter-review/","","fronius-inverter.webp","/assets/blog/fronius-inverter-review/featured.webp","featured","medium/uncertain","Needs original confirmation"
"Fox ESS Battery Review: Is This Solar Battery Worth It in 2026?","https://esteemenergy.com.au/fox-ess-battery-review/","/fox-ess-battery-review/","","previous verified match","/assets/blog/fox-ess-battery-review/featured.jpg","featured","exact","Needs original confirmation"
"Financing Rooftop Solar Energy System","https://esteemenergy.com.au/financing-rooftop-solar-energy-system/","/financing-rooftop-solar-energy-system/","","previous verified match","/assets/blog/financing-rooftop-solar-energy-system/featured.png","featured","exact","Needs original confirmation"
"The Evolving Landscape of Solar Energy in Australia","https://esteemenergy.com.au/evolving-landscape-solar-energy-australia/","/evolving-landscape-solar-energy-australia/","","Latest-Advancement-and-Potential-Impacts-on-Solar-Technology.jpg","/assets/blog-images/evolving-landscape-solar-energy-australia/featured.png","featured","medium/uncertain","Replaced/local match"
"Ev Charging Boosted With Solar Power","https://esteemenergy.com.au/ev-charging-boosted-with-solar-power/","/ev-charging-boosted-with-solar-power/","","previous verified match","/assets/blog/ev-charging-boosted-with-solar-power/featured.png","featured","exact","Needs original confirmation"
"How Much Will a 6.6kW Solar System Save Me in Australia? (2025 Guide)","https://esteemenergy.com.au/how-much-will-a-6-6kw-solar-system-save-me-2/","/how-much-will-a-6-6kw-solar-system-save-me-2/","","5-kw-Solar-System.png","/assets/blog/how-much-will-a-6-6kw-solar-system-save-me-2/featured.png","featured","medium/uncertain","Needs original confirmation"
"How Much Will A 6.6kw Solar System Save Me","https://esteemenergy.com.au/how-much-will-a-6-6kw-solar-system-save-me/","/how-much-will-a-6-6kw-solar-system-save-me/","","5-kw-Solar-System.png","/assets/blog/how-much-will-a-6-6kw-solar-system-save-me/featured.png","featured","medium/uncertain","Needs original confirmation"
"How Much Will a 5kW Solar System Save Me? A Comprehensive Guide to Solar Savings, Electricity Bill Reduction, and ROI","https://esteemenergy.com.au/how-much-will-a-5kw-solar-system-save-me/","/how-much-will-a-5kw-solar-system-save-me/","","5-kw-Solar-System.png","/assets/blog/how-much-will-a-5kw-solar-system-save-me/featured.png","featured","medium/uncertain","Needs original confirmation"
"How Much Will a 10kW Solar System Save Me in Australia?","https://esteemenergy.com.au/how-much-will-a-10kw-solar-system-save-me/","/how-much-will-a-10kw-solar-system-save-me/","","5-kw-Solar-System.png","/assets/blog/how-much-will-a-10kw-solar-system-save-me/featured.png","featured","medium/uncertain","Needs original confirmation"
"How Much Solar Do I Need","https://esteemenergy.com.au/how-much-solar-do-i-need/","/how-much-solar-do-i-need/","","Latest-Advancement-and-Potential-Impacts-on-Solar-Technology.jpg","/assets/blog/how-much-solar-do-i-need/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"How Much Power Does a 5kW Solar System Generate? A Complete Guide","https://esteemenergy.com.au/how-much-power-does-a-5kw-solar-system-generate/","/how-much-power-does-a-5kw-solar-system-generate/","","5-kw-Solar-System.png","/assets/blog-images/how-much-power-does-a-5kw-solar-system-generate/featured.jpg","featured","medium/uncertain","Replaced/local match"
"how much power does a 10kw system produce","https://esteemenergy.com.au/how-much-power-does-a-10kw-system-produce/","/how-much-power-does-a-10kw-system-produce/","","previous verified match","/assets/blog/how-much-power-does-a-10kw-system-produce/featured.jpg","featured","exact","Needs original confirmation"
"how much power does 5kw system produce","https://esteemenergy.com.au/how-much-power-does-5kw-system-produce/","/how-much-power-does-5kw-system-produce/","","previous verified match","/assets/blog/how-much-power-does-5kw-system-produce/featured.jpg","featured","exact","Needs original confirmation"
"How Much Money Do You Save With Solar Panels Australia","https://esteemenergy.com.au/how-much-money-do-you-save-with-solar-panels-australia/","/how-much-money-do-you-save-with-solar-panels-australia/","","Cost-Savings-on-Energy-Bills.png","/assets/blog-images/how-much-money-do-you-save-with-solar-panels-australia/featured.webp","featured","medium/uncertain","Replaced/local match"
"How Much Electricity Can a 6.6 kW Solar System Produce?","https://esteemenergy.com.au/how-much-electricity-can-a-6-6-kw-solar-system-produce/","/how-much-electricity-can-a-6-6-kw-solar-system-produce/","","","/assets/blog-images/how-much-electricity-can-a-6-6-kw-solar-system-produce/featured.png","featured","medium/uncertain","Replaced/local match"
"How Much Does One Solar Panel Cost In Australia","https://esteemenergy.com.au/how-much-does-one-solar-panel-cost-in-australia/","/how-much-does-one-solar-panel-cost-in-australia/","","Cost-Savings-on-Energy-Bills.png","/assets/blog/how-much-does-one-solar-panel-cost-in-australia/featured.png","featured","medium/uncertain","Needs original confirmation"
"How Much Does Electricity Cost","https://esteemenergy.com.au/how-much-does-electricity-cost-australia/","/how-much-does-electricity-cost-australia/","","solar-water-heater-solar-panel-installed-dollar-bills-roof-white-background-3d-rendering_476612-8227.jpg","/assets/blog/how-much-does-electricity-cost-australia/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"How Much Does a 6.6 KW Solar System Cost in Australia","https://esteemenergy.com.au/how-much-does-a-6-6-kw-solar-system-cost-in-australia/","/how-much-does-a-6-6-kw-solar-system-cost-in-australia/","","5-kw-Solar-System.png","/assets/blog-images/how-much-does-a-6-6-kw-solar-system-cost-in-australia/featured.png","featured","medium/uncertain","Replaced/local match"
"How Much Do Tesla Solar Panels Cost in 2025? | Tesla Solar Price, Roof Cost &amp; More Explained","https://esteemenergy.com.au/how-much-do-tesla-solar-panels-cost/","/how-much-do-tesla-solar-panels-cost/","","Alpha-ESS-Battery-Vs-Tesla.jpg","/assets/blog/how-much-do-tesla-solar-panels-cost/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"How Much Do Solar Panels Cost in Sydney (2025 Guide)","https://esteemenergy.com.au/how-much-do-solar-panels-cost-sydney/","/how-much-do-solar-panels-cost-sydney/","","Cost-Savings-on-Energy-Bills.png","/assets/blog/how-much-do-solar-panels-cost-sydney/featured.png","featured","medium/uncertain","Needs original confirmation"
"Loan For Solar Panels","https://esteemenergy.com.au/loan-for-solar-panels/","/loan-for-solar-panels/","","residential-solar-panel.png","/assets/blog-images/loan-for-solar-panels/featured.jpg","featured","medium/uncertain","Replaced/local match"
"How Much Do Solar Panels Cost in Adelaide? (2025 Updated Guide)","https://esteemenergy.com.au/how-much-do-solar-panels-cost-adelaide/","/how-much-do-solar-panels-cost-adelaide/","","Cost-Savings-on-Energy-Bills.png","/assets/blog/how-much-do-solar-panels-cost-adelaide/featured.png","featured","medium/uncertain","Needs original confirmation"
"Latest Advancement and Potential Impacts on Solar Technology","https://esteemenergy.com.au/latest-advancement-potential-impacts-solar-technology/","/latest-advancement-potential-impacts-solar-technology/","","previous verified match","/assets/blog-images/latest-advancement-potential-impacts-solar-technology/featured.jpg","featured","exact","Replaced/local match"
"How Much Do Solar Panels Cost","https://esteemenergy.com.au/how-much-do-solar-panels-cost/","/how-much-do-solar-panels-cost/","","Cost-Savings-on-Energy-Bills.png","/assets/blog-images/how-much-do-solar-panels-cost/featured.jpg","featured","medium/uncertain","Replaced/local match"
"Jinko Solar Panels Review","https://esteemenergy.com.au/jinko-solar-panels-review/","/jinko-solar-panels-review/","","previous verified match","/assets/blog/jinko-solar-panels-review/featured.jpg","featured","exact","Needs original confirmation"
"How Much Do Commercial Solar Panels Cost in 2025? A Complete Pricing Breakdown","https://esteemenergy.com.au/how-much-do-commercial-solar-panels-cost/","/how-much-do-commercial-solar-panels-cost/","","commercial-solar-systems-10kw-379365895-734o8.webp","/assets/blog/how-much-do-commercial-solar-panels-cost/featured.webp","featured","medium/uncertain","Needs original confirmation"
"Is Solar Worth It","https://esteemenergy.com.au/is-solar-worth-it/","/is-solar-worth-it/","","Cost-Savings-on-Energy-Bills.png","/assets/blog/is-solar-worth-it/featured.png","featured","medium/uncertain","Needs original confirmation"
"How to Maintain Your Residential Solar System","https://esteemenergy.com.au/how-to-maintain-your-residential-solar-system/","/how-to-maintain-your-residential-solar-system/","","","/assets/blog-images/how-to-maintain-your-residential-solar-system/featured.png","featured","medium/uncertain","Replaced/local match"
"Is A Solar Battery Worth It","https://esteemenergy.com.au/is-a-solar-battery-worth-it/","/is-a-solar-battery-worth-it/","","previous verified match","/assets/blog/is-a-solar-battery-worth-it/featured.jpg","featured","exact","Needs original confirmation"
"how to install a 10kw solar system","https://esteemenergy.com.au/how-to-install-a-10kw-solar-system/","/how-to-install-a-10kw-solar-system/","","previous verified match","/assets/blog/how-to-install-a-10kw-solar-system/featured.jpg","featured","exact","Needs original confirmation"
"how to increase solar panel efficiency","https://esteemenergy.com.au/how-to-increase-solar-panel-efficiency/","/how-to-increase-solar-panel-efficiency/","","previous verified match","/assets/blog/how-to-increase-solar-panel-efficiency/featured.jpg","featured","exact","Needs original confirmation"
"15 Things to Consider Before Installing Residential Solar Panels","https://esteemenergy.com.au/installing-residential-solar-panels/","/installing-residential-solar-panels/","","Solar-Panel-installation.png","/assets/blog/installing-residential-solar-panels/featured.png","featured","medium/uncertain","Needs original confirmation"
"How to Clean Solar Panels on Roof: Complete Homeowner Guide","https://esteemenergy.com.au/how-to-clean-solar-panels-on-roof/","/how-to-clean-solar-panels-on-roof/","","cleaning-solar-panels.png","/assets/blog-images/how-to-clean-solar-panels-on-roof/featured.jpg","featured","medium/uncertain","Replaced/local match"
"Importance of Solar Panel Installation","https://esteemenergy.com.au/importance-solar-panel-installation/","/importance-solar-panel-installation/","","previous verified match","/assets/blog/importance-solar-panel-installation/featured.png","featured","exact","Needs original confirmation"
"How To Clean Solar Panels At Home","https://esteemenergy.com.au/how-to-clean-solar-panels-at-home/","/how-to-clean-solar-panels-at-home/","","cleaning-solar-panels.png","/assets/blog-images/how-to-clean-solar-panels-at-home/featured.jpg","featured","medium/uncertain","Replaced/local match"
"All About Hybrid Solar Systems","https://esteemenergy.com.au/hybrid-solar-systems/","/hybrid-solar-systems/","","previous verified match","/assets/blog/hybrid-solar-systems/featured.png","featured","exact","Needs original confirmation"
"How to Choose the Right Solar System Size for Your Home","https://esteemenergy.com.au/how-to-choose-the-right-solar-system-size/","/how-to-choose-the-right-solar-system-size/","","","../../assests/about/modern-home-solar-panels.webp","featured","medium/uncertain","Needs original confirmation"
"Huawei Inverter Review: An In-Depth Look at Features, Performance, and Cost","https://esteemenergy.com.au/huawei-inverter-review/","/huawei-inverter-review/","","Inverters-Convert-The-Energy-To-Electricity.png","/assets/blog/huawei-inverter-review/featured.png","featured","medium/uncertain","Needs original confirmation"
"How to check solar panel output","https://esteemenergy.com.au/how-to-check-solar-panel-output-2/","/how-to-check-solar-panel-output-2/","","Solar-Panel-Temperature-Coefficient.png","/assets/blog-images/how-to-check-solar-panel-output-2/featured.jpg","featured","medium/uncertain","Replaced/local match"
"How to Monitor Your Solar Systemâ€™s Performance with a WiFi App","https://esteemenergy.com.au/how-to-monitor-your-solar-systems-performance-with-a-wifi-app/","/how-to-monitor-your-solar-systems-performance-with-a-wifi-app/","","Solar-Performance-in-Winter-Season.jpg","/assets/blog/how-to-monitor-your-solar-systems-performance-with-a-wifi-app/featured.jpg","featured","medium/uncertain","Needs original confirmation"
"how to check solar panel output","https://esteemenergy.com.au/how-to-check-solar-panel-output/","/how-to-check-solar-panel-output/","","previous verified match","/assets/blog/how-to-check-solar-panel-output/featured.jpg","featured","exact","Needs original confirmation"
