"old_url","final_route","local_file","type","content_status","image_status","seo_status","duplicate_status","redirect_status","validation_status","notes"
"https://esteemenergy.com.au/6-6kw-solar-system-with-5kw-inverter-price/","/6-6kw-solar-system-with-5kw-inverter-price/","6-6kw-solar-system-with-5kw-inverter-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6.6kW Solar System with 5kW Inverter Price: Is It the Smartest Solar Investment for Your Home?"
"https://esteemenergy.com.au/best-solar-batteries-australia/","/best-solar-batteries-australia/","best-solar-batteries-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Batteries Australia: 2025 Expert Guide to Top Energy Storage Systems"
"https://esteemenergy.com.au/perth-solar-force-reviews/","/perth-solar-force-reviews/","perth-solar-force-reviews\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Perth Solar Force Reviews: What Customers Really Think About This Perth Solar Installation Company"
"https://esteemenergy.com.au/commercial-solar-companies/","/commercial-solar-companies/","commercial-solar-companies\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Why Commercial Solar Companies Are Essential for Future-Ready Businesses"
"https://esteemenergy.com.au/top-10-solar-companies-in-sydney/","/top-10-solar-companies-in-sydney/","top-10-solar-companies-in-sydney\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Top 10 Solar Companies in Sydney (2025 Edition)"
"https://esteemenergy.com.au/13-2kw-solar-system-price/","/13-2kw-solar-system-price/","13-2kw-solar-system-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","13.2kW Solar System Price in Australia: Complete Cost Breakdown, Benefits & Payback (2025 Guide)"
"https://esteemenergy.com.au/what-is-a-hybrid-inverter/","/what-is-a-hybrid-inverter/","what-is-a-hybrid-inverter\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What is a Hybrid Inverter? A Complete Guide to Smarter Solar Power"
"https://esteemenergy.com.au/electricity-prices-in-south-australia/","/electricity-prices-in-south-australia/","electricity-prices-in-south-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Electricity Prices in South Australia: 2025 Trends, Cost Comparisons & How Solar Can Maximize Your ROI"
"https://esteemenergy.com.au/solar-inverter-repairs-perth/","/solar-inverter-repairs-perth/","solar-inverter-repairs-perth\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Inverter Repairs Perth: Essential Guide for Homeowners and Businesses"
"https://esteemenergy.com.au/off-grid-solar-inverter/","/off-grid-solar-inverter/","off-grid-solar-inverter\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Off Grid Solar Inverter: Powering Independent Solar Systems for a Self-Sufficient Future"
"https://esteemenergy.com.au/home-battery-scheme-south-australia/","/home-battery-scheme-south-australia/","home-battery-scheme-south-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Power of Savings: Home Battery Scheme South Australia Explained"
"https://esteemenergy.com.au/best-angle-for-solar-panels/","/best-angle-for-solar-panels/","best-angle-for-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Angle for Solar Panels: A Comprehensive Guide to Optimizing Solar Efficiency"
"https://esteemenergy.com.au/6kw-solar-battery-cost-in-australia/","/6kw-solar-battery-cost-in-australia/","6kw-solar-battery-cost-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Understanding the 6kW Solar Battery Cost in Australia: What You Need to Know in 2025"
"https://esteemenergy.com.au/do-solar-panels-need-direct-sunlight/","/do-solar-panels-need-direct-sunlight/","do-solar-panels-need-direct-sunlight\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Do Solar Panels Need Direct Sunlight to Work Efficiently? Uncover the Truth About Shade, Clouds, and Solar Power"
"https://esteemenergy.com.au/sungrow-vs-goodwe/","/sungrow-vs-goodwe/","sungrow-vs-goodwe\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow vs GoodWe: The Ultimate Solar Inverter Comparison 2025"
"https://esteemenergy.com.au/risen-solar-panels-vs-jinko/","/risen-solar-panels-vs-jinko/","risen-solar-panels-vs-jinko\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Risen Solar Panels vs Jinko: Which One Delivers Better Value for Australian Homes in 2025?"
"https://esteemenergy.com.au/how-much-will-a-5kw-solar-system-save-me/","/how-much-will-a-5kw-solar-system-save-me/","how-much-will-a-5kw-solar-system-save-me\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Will a 5kW Solar System Save Me? A Comprehensive Guide to Solar Savings, Electricity Bill Reduction, and ROI"
"https://esteemenergy.com.au/best-quality-solar-panels-in-australia/","/best-quality-solar-panels-in-australia/","best-quality-solar-panels-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","The Best Quality Solar Panels in Australia: A Comprehensive Guide for 2025"
"https://esteemenergy.com.au/unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability-2/","/unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability-2/","unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability-2\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Benefits of a 6.6kW Solar System in Australia: Your Path to Energy Savings and Sustainability"
"https://esteemenergy.com.au/commercial-solar-panel-installation-cost/","/commercial-solar-panel-installation-cost/","commercial-solar-panel-installation-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Understanding Commercial Solar Panel Installation Cost in 2025: A Comprehensive Guide"
"https://esteemenergy.com.au/how-many-panels-in-a-3kw-solar-system/","/how-many-panels-in-a-3kw-solar-system/","how-many-panels-in-a-3kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Many Panels in a 3kW Solar System? A Comprehensive Guide to Sizing and Installation"
"https://esteemenergy.com.au/how-do-solar-inverters-work/","/how-do-solar-inverters-work/","how-do-solar-inverters-work\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Do Solar Inverters Work? A Complete Guide to Inverter Basics and Solar Electricity Flow"
"https://esteemenergy.com.au/advantages-of-solar-system-installed-in-three-phase-power/","/advantages-of-solar-system-installed-in-three-phase-power/","advantages-of-solar-system-installed-in-three-phase-power\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Full Potential of Solar: Advantages of Solar System Installed in Three-Phase Power"
"https://esteemenergy.com.au/calculate-the-cost-of-installing-a-solar-panel/","/calculate-the-cost-of-installing-a-solar-panel/","calculate-the-cost-of-installing-a-solar-panel\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","A Comprehensive Guide to Calculate the Cost of Installing a Solar Panel in Australia"
"https://esteemenergy.com.au/does-your-solar-system-need-maintenance/","/does-your-solar-system-need-maintenance/","does-your-solar-system-need-maintenance\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Does Your Solar System Need Maintenance? A Complete Guide to Cleaning, Servicing & System Health"
"https://esteemenergy.com.au/how-much-do-tesla-solar-panels-cost/","/how-much-do-tesla-solar-panels-cost/","how-much-do-tesla-solar-panels-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Do Tesla Solar Panels Cost in 2025? | Tesla Solar Price, Roof Cost & More Explained"
"https://esteemenergy.com.au/how-to-monitor-your-solar-systems-performance-with-a-wifi-app/","/how-to-monitor-your-solar-systems-performance-with-a-wifi-app/","how-to-monitor-your-solar-systems-performance-with-a-wifi-app\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How to Monitor Your Solar Systemâ€™s Performance with a WiFi App"
"https://esteemenergy.com.au/solar-financing-is-a-good-idea-different-options-for-solar-loan/","/solar-financing-is-a-good-idea-different-options-for-solar-loan/","solar-financing-is-a-good-idea-different-options-for-solar-loan\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Financing Is a Good Idea? Different Options for Solar Loan Explained"
"https://esteemenergy.com.au/what-size-battery-do-i-need-for-a-6-6kw-solar-system/","/what-size-battery-do-i-need-for-a-6-6kw-solar-system/","what-size-battery-do-i-need-for-a-6-6kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Size Battery Do I Need for a 6.6 kW Solar System? A Complete Guide to Solar Battery Capacity & Energy Storage Sizing"
"https://esteemenergy.com.au/bird-proofing-solar-panels/","/bird-proofing-solar-panels/","bird-proofing-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","bird proofing solar panels"
"https://esteemenergy.com.au/seraphim-solar-panels-review/","/seraphim-solar-panels-review/","seraphim-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","seraphim solar panels review"
"https://esteemenergy.com.au/5kw-solar-battery-price/","/5kw-solar-battery-price/","5kw-solar-battery-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","5kw solar battery price"
"https://esteemenergy.com.au/trina-solar-panels-vs-jinko/","/trina-solar-panels-vs-jinko/","trina-solar-panels-vs-jinko\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","trina solar panels vs jinko"
"https://esteemenergy.com.au/what-size-battery-for-a-10kw-system/","/what-size-battery-for-a-10kw-system/","what-size-battery-for-a-10kw-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","what size battery for a 10kw system"
"https://esteemenergy.com.au/solar-panels-not-working/","/solar-panels-not-working/","solar-panels-not-working\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solar panels not working"
"https://esteemenergy.com.au/how-to-check-solar-panel-output/","/how-to-check-solar-panel-output/","how-to-check-solar-panel-output\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how to check solar panel output"
"https://esteemenergy.com.au/solis-inverter-vs-fronius/","/solis-inverter-vs-fronius/","solis-inverter-vs-fronius\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solis inverter vs fronius"
"https://esteemenergy.com.au/are-trina-solar-panels-any-good/","/are-trina-solar-panels-any-good/","are-trina-solar-panels-any-good\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","are trina solar panels any good"
"https://esteemenergy.com.au/longi-vs-jinko-solar-panels/","/longi-vs-jinko-solar-panels/","longi-vs-jinko-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","longi vs jinko solar panels"
"https://esteemenergy.com.au/can-you-add-solar-panels-to-existing-system/","/can-you-add-solar-panels-to-existing-system/","can-you-add-solar-panels-to-existing-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","can you add solar panels to existing system"
"https://esteemenergy.com.au/best-home-batteries-australia/","/best-home-batteries-australia/","best-home-batteries-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","best home batteries australia"
"https://esteemenergy.com.au/shingled-vs-monocrystalline-panels/","/shingled-vs-monocrystalline-panels/","shingled-vs-monocrystalline-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","shingled vs monocrystalline panels"
"https://esteemenergy.com.au/solaredge-battery-vs-tesla-powerwall/","/solaredge-battery-vs-tesla-powerwall/","solaredge-battery-vs-tesla-powerwall\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solaredge battery vs tesla powerwall"
"https://esteemenergy.com.au/solar-panel-not-charging-battery/","/solar-panel-not-charging-battery/","solar-panel-not-charging-battery\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solar panel not charging battery"
"https://esteemenergy.com.au/how-to-increase-solar-panel-efficiency/","/how-to-increase-solar-panel-efficiency/","how-to-increase-solar-panel-efficiency\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how to increase solar panel efficiency"
"https://esteemenergy.com.au/solaredge-vs-enphase/","/solaredge-vs-enphase/","solaredge-vs-enphase\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solaredge vs enphase"
"https://esteemenergy.com.au/solaredge-vs-fronius/","/solaredge-vs-fronius/","solaredge-vs-fronius\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","solaredge vs fronius"
"https://esteemenergy.com.au/enphase-vs-fronius/","/enphase-vs-fronius/","enphase-vs-fronius\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","enphase vs fronius"
"https://esteemenergy.com.au/best-inverter-for-10kw-solar-system/","/best-inverter-for-10kw-solar-system/","best-inverter-for-10kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","best inverter for 10kw solar system"
"https://esteemenergy.com.au/govt-subsidies-for-10kw-system-australia/","/govt-subsidies-for-10kw-system-australia/","govt-subsidies-for-10kw-system-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","govt subsidies for 10kw system Australia"
"https://esteemenergy.com.au/how-many-panels-for-10kw-system/","/how-many-panels-for-10kw-system/","how-many-panels-for-10kw-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how many panels for 10kw system"
"https://esteemenergy.com.au/how-to-install-a-10kw-solar-system/","/how-to-install-a-10kw-solar-system/","how-to-install-a-10kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how to install a 10kw solar system"
"https://esteemenergy.com.au/what-is-a-10kw-solar-system/","/what-is-a-10kw-solar-system/","what-is-a-10kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","what is a 10kw solar system"
"https://esteemenergy.com.au/how-much-power-does-a-10kw-system-produce/","/how-much-power-does-a-10kw-system-produce/","how-much-power-does-a-10kw-system-produce\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how much power does a 10kw system produce"
"https://esteemenergy.com.au/how-many-panels-in-a-5kw-system/","/how-many-panels-in-a-5kw-system/","how-many-panels-in-a-5kw-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how many panels in a 5kw system"
"https://esteemenergy.com.au/how-much-power-does-5kw-system-produce/","/how-much-power-does-5kw-system-produce/","how-much-power-does-5kw-system-produce\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","how much power does 5kw system produce"
"https://esteemenergy.com.au/5kw-off-grid-solar-system/","/5kw-off-grid-solar-system/","5kw-off-grid-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","5kw off-grid solar system"
"https://esteemenergy.com.au/cost-of-solar-panels-on-a-home/","/cost-of-solar-panels-on-a-home/","cost-of-solar-panels-on-a-home\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cost of solar panels on a home"
"https://esteemenergy.com.au/govt-rebate-solar-panels/","/govt-rebate-solar-panels/","govt-rebate-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Govt rebate solar panels"
"https://esteemenergy.com.au/solar-panel-disadvantages/","/solar-panel-disadvantages/","solar-panel-disadvantages\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar panel disadvantages"
"https://esteemenergy.com.au/how-to-check-solar-panel-output-2/","/how-to-check-solar-panel-output-2/","how-to-check-solar-panel-output-2\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How to check solar panel output"
"https://esteemenergy.com.au/solar-panel-replacement/","/solar-panel-replacement/","solar-panel-replacement\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panel Replacement"
"https://esteemenergy.com.au/5kw-solar-inverter-price-australia/","/5kw-solar-inverter-price-australia/","5kw-solar-inverter-price-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","5kW Solar Inverter Price Australia"
"https://esteemenergy.com.au/how-do-you-connect-a-solar-panel-to-a-battery/","/how-do-you-connect-a-solar-panel-to-a-battery/","how-do-you-connect-a-solar-panel-to-a-battery\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How do you connect a solar panel to a battery"
"https://esteemenergy.com.au/6-6kw-vs-10kw-solar-system/","/6-6kw-vs-10kw-solar-system/","6-6kw-vs-10kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6.6kW vs 10kW solar system"
"https://esteemenergy.com.au/10kw-solar-inverter/","/10kw-solar-inverter/","10kw-solar-inverter\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","10kW Solar Inverter"
"https://esteemenergy.com.au/10kw-vs-13kw-solar-system/","/10kw-vs-13kw-solar-system/","10kw-vs-13kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","10kW vs 13kW solar system"
"https://esteemenergy.com.au/6-6kw-solar-system-price-nsw/","/6-6kw-solar-system-price-nsw/","6-6kw-solar-system-price-nsw\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6.6kW solar system price NSW"
"https://esteemenergy.com.au/solar-panel-cost/","/solar-panel-cost/","solar-panel-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panel Cost"
"https://esteemenergy.com.au/solar-panel-efficiency/","/solar-panel-efficiency/","solar-panel-efficiency\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panel Efficiency"
"https://esteemenergy.com.au/cost-of-13kw-solar-system/","/cost-of-13kw-solar-system/","cost-of-13kw-solar-system\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cost of 13kw Solar System"
"https://esteemenergy.com.au/solar-panel-subsidy/","/solar-panel-subsidy/","solar-panel-subsidy\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panel Subsidy"
"https://esteemenergy.com.au/loan-for-solar-panels/","/loan-for-solar-panels/","loan-for-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Loan For Solar Panels"
"https://esteemenergy.com.au/solar-battery-cost/","/solar-battery-cost/","solar-battery-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Battery Cost"
"https://esteemenergy.com.au/how-much-cost-to-install-solar-panels/","/how-much-cost-to-install-solar-panels/","how-much-cost-to-install-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Cost to Install Solar Panels in Australia: A Complete Guide"
"https://esteemenergy.com.au/best-solar-panels-sydney/","/best-solar-panels-sydney/","best-solar-panels-sydney\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Panels Sydney (2025 Comprehensive Guide)"
"https://esteemenergy.com.au/solar-panel-and-battery/","/solar-panel-and-battery/","solar-panel-and-battery\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","The Ultimate Guide to Solar Panel and Battery Systems in Australia"
"https://esteemenergy.com.au/cryptoslots-canada-guide-for-secure-crypto-play/","/cryptoslots-canada-guide-for-secure-crypto-play/","cryptoslots-canada-guide-for-secure-crypto-play\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cryptoslots Canada guide for secure crypto play"
"https://esteemenergy.com.au/cost-of-solar-panels-for-4-bedroom-house/","/cost-of-solar-panels-for-4-bedroom-house/","cost-of-solar-panels-for-4-bedroom-house\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cost of Solar Panels for a 4-Bedroom House in Australia (2025 Guide)"
"https://esteemenergy.com.au/best-solar-panels-in-australia/","/best-solar-panels-in-australia/","best-solar-panels-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Panels Australia 2025: Expert Comparison, Prices & Buying Guide"
"https://esteemenergy.com.au/how-much-do-solar-panels-cost-sydney/","/how-much-do-solar-panels-cost-sydney/","how-much-do-solar-panels-cost-sydney\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Do Solar Panels Cost in Sydney (2025 Guide)"
"https://esteemenergy.com.au/how-much-will-a-10kw-solar-system-save-me/","/how-much-will-a-10kw-solar-system-save-me/","how-much-will-a-10kw-solar-system-save-me\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Will a 10kW Solar System Save Me in Australia?"
"https://esteemenergy.com.au/solar-panel-rebate-qld/","/solar-panel-rebate-qld/","solar-panel-rebate-qld\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panel Rebate QLD 2025: Save Big on Solar Energy Rebates Queensland"
"https://esteemenergy.com.au/best-10kw-solar-battery-price-australia/","/best-10kw-solar-battery-price-australia/","best-10kw-solar-battery-price-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best 10kW Solar Battery Price in Australia (2025 Guide)"
"https://esteemenergy.com.au/how-much-do-solar-panels-cost-adelaide/","/how-much-do-solar-panels-cost-adelaide/","how-much-do-solar-panels-cost-adelaide\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Do Solar Panels Cost in Adelaide? (2025 Updated Guide)"
"https://esteemenergy.com.au/how-much-are-solar-batteries/","/how-much-are-solar-batteries/","how-much-are-solar-batteries\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Are Solar Batteries in Australia? | 2025 Cost Breakdown & Smart Buying Guide"
"https://esteemenergy.com.au/how-much-do-commercial-solar-panels-cost/","/how-much-do-commercial-solar-panels-cost/","how-much-do-commercial-solar-panels-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Do Commercial Solar Panels Cost in 2025? A Complete Pricing Breakdown"
"https://esteemenergy.com.au/australian-solar-battery-rebate/","/australian-solar-battery-rebate/","australian-solar-battery-rebate\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Australian Solar Battery Rebate: A Complete 2026 Guide"
"https://esteemenergy.com.au/10kw-solar-system-with-battery-price/","/10kw-solar-system-with-battery-price/","10kw-solar-system-with-battery-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","10kW Solar System With Battery Price in Australia (2025 Guide)"
"https://esteemenergy.com.au/what-are-the-best-solar-panels-in-australia/","/what-are-the-best-solar-panels-in-australia/","what-are-the-best-solar-panels-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Are the Best Solar Panels in Australia? A Complete 2025 Guide"
"https://esteemenergy.com.au/how-do-solar-panels-work-with-your-electric-bill/","/how-do-solar-panels-work-with-your-electric-bill/","how-do-solar-panels-work-with-your-electric-bill\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Do Solar Panels Work With Your Electric Bill? A Complete Guide for Homeowners"
"https://esteemenergy.com.au/how-much-will-a-6-6kw-solar-system-save-me-2/","/how-much-will-a-6-6kw-solar-system-save-me-2/","how-much-will-a-6-6kw-solar-system-save-me-2\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Will a 6.6kW Solar System Save Me in Australia? (2025 Guide)"
"https://esteemenergy.com.au/how-to-clean-solar-panels-on-roof/","/how-to-clean-solar-panels-on-roof/","how-to-clean-solar-panels-on-roof\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How to Clean Solar Panels on Roof: Complete Homeowner Guide | mapped local route: None"
"https://esteemenergy.com.au/maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates/","/maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates/","maximizing-your-savings-the-ultimate-guide-to-2026-solar-panel-rebates\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Maximizing Your Savings: The Ultimate Guide to 2026 Solar Panel Rebates"
"https://esteemenergy.com.au/what-are-solar-panel-batteries-and-what-are-they-used-for/","/what-are-solar-panel-batteries-and-what-are-they-used-for/","what-are-solar-panel-batteries-and-what-are-they-used-for\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Are Solar Panel Batteries and What Are They Used For?"
"https://esteemenergy.com.au/determining-the-ideal-solar-system-size-for-your-australian-home-in-2026/","/determining-the-ideal-solar-system-size-for-your-australian-home-in-2026/","determining-the-ideal-solar-system-size-for-your-australian-home-in-2026\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Determining the Ideal Solar System Size for Your Australian Home in 2026"
"https://esteemenergy.com.au/fox-ess-battery-review/","/fox-ess-battery-review/","fox-ess-battery-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Fox ESS Battery Review: Is This Solar Battery Worth It in 2026? | mapped local route: None"
"https://esteemenergy.com.au/best-solar-battery-storage-2026/","/best-solar-battery-storage-2026/","best-solar-battery-storage-2026\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Battery Storage 2026: Complete Guide to the Top Home Battery Systems"
"https://esteemenergy.com.au/solar-rebate-nsw-2026-update/","/solar-rebate-nsw-2026-update/","solar-rebate-nsw-2026-update\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Rebate NSW 2026 Update: What Has Changed This Year?"
"https://esteemenergy.com.au/solar-battery-cost-in-australia-2026/","/solar-battery-cost-in-australia-2026/","solar-battery-cost-in-australia-2026\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Battery Cost in Australia (2026): Complete Guide for Homeowners"
"https://esteemenergy.com.au/solar-quotes-sydney-nsw/","/solar-quotes-sydney-nsw/","solar-quotes-sydney-nsw\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Quotes Sydney NSW: How Homeowners in Sydney Are Cutting Electricity Bills with Smart Solar Deals"
